dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,ami,ari,nmi
flowers102,L2Distance,False,50,None,True,False,False,38.30355154473507,19.60938282199599,66.82654235322337
flowers102,L2Distance,False,50,BothSides,True,False,True,39.56944971156706,22.680128445254457,68.43043592186946
flowers102,L2Distance,False,50,BothSides,True,False,False,40.1640698117189,21.69486229677549,68.26389665770333
flowers102,L2Distance,False,500,None,True,False,True,30.72214420394132,3.2435308235662466,55.94401590451958
flowers102,L2Distance,False,500,None,True,False,False,30.72214420394132,3.2435308235662466,55.94401590451958
flowers102,L2Distance,False,500,BothSides,True,False,True,37.26337296694794,20.617087703228965,67.26766640731317
flowers102,L2Distance,False,500,BothSides,True,False,False,38.09663424374287,21.74507033142735,68.08114402136363
flowers102,L2Distance,False,40,None,True,False,True,40.320335256968164,21.505499492654938,68.0097016675516
flowers102,L2Distance,False,40,None,True,False,False,40.320335256968164,21.505499492654938,68.0097016675516
flowers102,L2Distance,False,40,BothSides,True,False,True,39.79849764429374,23.376208570271046,68.76412699079705
flowers102,L2Distance,False,40,BothSides,True,False,False,39.80366835282844,22.14893376089367,68.28592250807229
flowers102,L2Distance,False,30,None,True,False,True,37.433380536991194,20.392878291352122,66.7837936870884
flowers102,L2Distance,False,30,None,True,False,False,37.433380536991194,20.392878291352122,66.7837936870884
flowers102,L2Distance,False,30,BothSides,True,False,True,39.54980301659573,23.28619458842003,68.71741882320015
flowers102,L2Distance,False,30,BothSides,True,False,False,38.874403095674595,21.809543033063076,67.82993334567547
flowers102,L2Distance,False,20,None,True,False,True,38.53120338894838,21.573768075510802,67.39756679818578
flowers102,L2Distance,False,20,None,True,False,False,38.53120338894838,21.573768075510802,67.39756679818578
flowers102,L2Distance,False,20,BothSides,True,False,True,38.00181236045794,21.31859949560646,67.31949547244498
flowers102,L2Distance,False,20,BothSides,True,False,False,37.968902811656946,20.037753894671457,67.05554735391956
flowers102,L2Distance,False,200,None,True,False,True,31.473308647495507,3.8406272557352095,54.97129834554434
flowers102,L2Distance,False,200,None,True,False,False,31.473308647495507,3.8406272557352095,54.97129834554434
flowers102,L2Distance,False,200,BothSides,True,False,True,37.374028190796906,15.537992559538013,65.92545265907273
flowers102,L2Distance,False,200,BothSides,True,False,False,35.42657791300013,18.26201657515254,65.6818490917466
flowers102,L2Distance,False,10,None,True,False,True,36.387119663501025,14.776197034917363,65.58646669892092
flowers102,L2Distance,False,10,None,True,False,False,36.387119663501025,14.776197034917363,65.58646669892092
flowers102,L2Distance,False,10,BothSides,True,False,True,36.135243295837384,14.56669382351953,65.29253849419008
flowers102,L2Distance,False,10,BothSides,True,False,False,36.58260646877034,15.189316568343294,65.53451873200767
flowers102,L2Distance,False,100,None,True,False,True,31.787991877267928,5.259936198691815,58.27557945496916
flowers102,L2Distance,False,100,None,True,False,False,31.787991877267928,5.259936198691815,58.27557945496916
flowers102,L2Distance,False,100,BothSides,True,False,True,37.61234211036371,17.47634426909639,66.70829988397598
flowers102,L2Distance,False,100,BothSides,True,False,False,37.76485133099538,19.59594958877936,67.00117235175624
flowers102,L2Distance,False,1000,None,True,False,True,42.27047982398066,25.149313488904173,68.57530916951134
flowers102,L2Distance,False,1000,None,True,False,False,42.27047982398066,25.149313488904173,68.57530916951134
flowers102,L2Distance,False,1000,BothSides,True,False,True,40.81136465621512,26.488009838535532,70.32532038781454
flowers102,L2Distance,False,1000,BothSides,True,False,False,41.608329411612665,27.59286801900716,70.91806766793887
flowers102,Covariance,True,5,None,True,False,True,31.02869950482083,6.816901407099925,61.250763971648766
flowers102,Covariance,True,5,None,True,False,False,30.186429474134606,6.562191963324304,60.83522356749448
flowers102,Covariance,True,5,None,False,False,True,44.57968734016512,30.23163014024114,72.34536056317596
flowers102,Covariance,True,5,None,False,False,False,44.57968734016512,30.23163014024114,72.34536056317596
flowers102,Covariance,True,5,BothSides,True,False,True,30.688609062723522,6.3686644000987,60.9780047045587
flowers102,Covariance,True,5,BothSides,True,False,False,31.816272996572557,7.316038430209804,61.9005779876332
flowers102,Covariance,True,5,BothSides,False,False,True,44.36476008077899,30.225506643394084,72.44129420716438
flowers102,Covariance,True,5,BothSides,False,False,False,44.83239537694138,31.14285009082346,72.75036409714866
flowers102,Covariance,True,50,None,True,False,True,40.347206230507545,25.020188938020453,69.56783767961096
flowers102,Covariance,True,50,None,True,False,False,40.347206230507545,25.020188938020453,69.56783767961096
flowers102,Covariance,True,50,None,False,False,True,39.47316229112653,24.88963579371512,69.23195945418686
flowers102,Covariance,True,50,None,False,False,False,39.47316229112653,24.88963579371512,69.23195945418686
flowers102,Covariance,True,50,BothSides,True,False,True,39.94706329332955,24.84113061637947,68.93704932200548
flowers102,Covariance,True,50,BothSides,True,False,False,41.55061739372764,25.91074239247045,69.97104864804818
flowers102,Covariance,True,50,BothSides,False,False,True,40.62231268140386,26.40301108039365,69.74693772009968
flowers102,Covariance,True,50,BothSides,False,False,False,40.25343766807613,26.391954831028347,69.46700302647952
flowers102,Covariance,True,500,None,True,False,True,33.339584072265204,19.652060272860034,65.66930669781861
flowers102,Covariance,True,500,None,True,False,False,33.339584072265204,19.652060272860034,65.66930669781861
flowers102,Covariance,True,500,None,False,False,True,30.51750494235213,18.226750641487165,64.53792719627803
flowers102,Covariance,True,500,None,False,False,False,30.51750494235213,18.226750641487165,64.53792719627803
flowers102,Covariance,True,500,BothSides,True,False,True,35.107889260299366,21.027597988637904,66.52222407853631
flowers102,Covariance,True,500,BothSides,True,False,False,33.386432360393954,19.347712841427622,65.6317199409175
flowers102,Covariance,True,500,BothSides,False,False,True,32.433908681542015,20.119018483305716,65.63720174879928
flowers102,Covariance,True,500,BothSides,False,False,False,29.23727507628672,16.872727189234833,63.869505697128815
flowers102,Covariance,True,40,None,True,False,True,42.16665961417302,26.121827239611783,70.41162485925348
flowers102,Covariance,True,40,None,True,False,False,42.16665961417302,26.121827239611783,70.41162485925348
flowers102,Covariance,True,40,None,False,False,True,42.36086645026635,28.716261773950592,70.8356744258284
flowers102,Covariance,True,40,None,False,False,False,42.36086645026635,28.716261773950592,70.8356744258284
flowers102,Covariance,True,40,BothSides,True,False,True,42.43018509421463,26.987964614412125,70.512034829496
flowers102,Covariance,True,40,BothSides,True,False,False,42.01436270347131,25.97903299412178,70.3716513621061
flowers102,Covariance,True,40,BothSides,False,False,True,40.16414877466873,26.1583364304337,69.84187056793945
flowers102,Covariance,True,40,BothSides,False,False,False,39.97472875705427,26.007331843986602,69.54970509332858
flowers102,Covariance,True,30,None,True,False,True,43.245660150357125,27.522370518120937,71.14139209222996
flowers102,Covariance,True,30,None,True,False,False,43.245660150357125,27.522370518120937,71.14139209222996
flowers102,Covariance,True,30,None,False,False,True,39.974096666799696,26.494906591182893,69.66335540992094
flowers102,Covariance,True,30,None,False,False,False,39.974096666799696,26.494906591182893,69.66335540992094
flowers102,Covariance,True,30,BothSides,True,False,True,42.791213432604394,27.292441733741455,70.84060594028317
flowers102,Covariance,True,30,BothSides,True,False,False,41.93577052823703,26.429642042262962,70.32002273321956
flowers102,Covariance,True,30,BothSides,False,False,True,38.74160867817102,25.22349159015424,69.269858526704
flowers102,Covariance,True,30,BothSides,False,False,False,41.19007055350014,27.340868571717763,70.39361062859878
flowers102,Covariance,True,20,None,True,False,True,43.78010149535191,28.692183810589096,71.6486738464651
flowers102,Covariance,True,20,None,True,False,False,43.78010149535191,28.692183810589096,71.6486738464651
flowers102,Covariance,True,20,None,False,False,True,43.56558150086401,30.386778504427962,71.72028734211358
flowers102,Covariance,True,20,None,False,False,False,43.56558150086401,30.386778504427962,71.72028734211358
flowers102,Covariance,True,20,BothSides,True,False,True,43.67154278069798,28.50487508830779,71.5512320523392
flowers102,Covariance,True,20,BothSides,True,False,False,42.528633638229394,26.685768846936213,70.76427307069014
flowers102,Covariance,True,20,BothSides,False,False,True,42.74236143926792,29.37200403504639,71.25937075085112
flowers102,Covariance,True,20,BothSides,False,False,False,41.85802422479087,28.475136932896426,70.9749090922438
flowers102,Covariance,True,200,None,True,False,True,35.952745053249465,19.473060521077485,66.40649497275184
flowers102,Covariance,True,200,None,True,False,False,35.952745053249465,19.473060521077485,66.40649497275184
flowers102,Covariance,True,200,None,False,False,True,34.61474836712553,21.61422606517055,66.38031761113527
flowers102,Covariance,True,200,None,False,False,False,34.61474836712553,21.61422606517055,66.38031761113527
flowers102,Covariance,True,200,BothSides,True,False,True,37.987352905753795,22.163414059422035,67.510342271149
flowers102,Covariance,True,200,BothSides,True,False,False,36.81841077139892,20.782963348888693,66.59131921321348
flowers102,Covariance,True,200,BothSides,False,False,True,35.29070075900991,20.857850012979238,66.7518336108181
flowers102,Covariance,True,200,BothSides,False,False,False,33.66553152819616,20.25586119681525,65.96063663284714
flowers102,Covariance,True,10,None,True,False,True,39.79404320915245,19.959499370487634,68.07983010370798
flowers102,Covariance,True,10,None,True,False,False,39.79404320915245,19.959499370487634,68.07983010370798
flowers102,Covariance,True,10,None,False,False,True,45.07436389594497,31.85244387519549,72.62918531144777
flowers102,Covariance,True,10,None,False,False,False,45.07436389594497,31.85244387519549,72.62918531144777
flowers102,Covariance,True,10,BothSides,True,False,True,40.54145314928921,21.565783768501635,68.9876454758222
flowers102,Covariance,True,10,BothSides,True,False,False,40.441898791754994,21.173653704060083,68.6514411266481
flowers102,Covariance,True,10,BothSides,False,False,True,44.19091989295975,30.29609403838023,72.27096477172397
flowers102,Covariance,True,10,BothSides,False,False,False,44.68278069106285,30.83011085767281,72.39196057390859
flowers102,Covariance,True,100,None,True,False,True,40.16177819243666,22.060318396627483,68.53217813219017
flowers102,Covariance,True,100,None,True,False,False,40.16177819243666,22.060318396627483,68.53217813219017
flowers102,Covariance,True,100,None,False,False,True,36.683687572491145,22.454114751492902,67.17532342307591
flowers102,Covariance,True,100,None,False,False,False,36.683687572491145,22.454114751492902,67.17532342307591
flowers102,Covariance,True,100,BothSides,True,False,True,40.04427742360455,22.909676482189898,68.93332533448262
flowers102,Covariance,True,100,BothSides,True,False,False,38.64855382147972,22.87248006400806,68.30776373253529
flowers102,Covariance,True,100,BothSides,False,False,True,36.69404759206086,22.615814330193377,67.51932854101359
flowers102,Covariance,True,100,BothSides,False,False,False,38.470481949866056,23.7421537523106,68.37281149340274
flowers102,Covariance,True,1000,None,True,False,True,38.15796593354987,24.59748931807265,68.11396907912048
flowers102,Covariance,True,1000,None,True,False,False,38.15796593354987,24.59748931807265,68.11396907912048
flowers102,Covariance,True,1000,None,False,False,True,0.0,0.0,0.0
flowers102,Covariance,True,1000,None,False,False,False,0.0,0.0,0.0
flowers102,Covariance,True,1000,BothSides,True,False,True,37.415308238344394,23.95626426011359,68.09475047399789
flowers102,Covariance,True,1000,BothSides,True,False,False,36.567478172091,22.08140351314298,67.12967359699701
flowers102,Covariance,True,1000,BothSides,False,False,True,0.0,0.0,0.0
flowers102,Covariance,True,1000,BothSides,False,False,False,0.0,0.0,0.0
flowers102,Covariance,True,0,None,False,False,True,0.0,0.0,0.0
flowers102,Covariance,True,0,None,False,False,False,0.0,0.0,0.0
flowers102,Covariance,True,0,BothSides,False,False,True,0.0,0.0,0.0
flowers102,Covariance,True,0,BothSides,False,False,False,0.0,0.0,0.0
flowers102,Covariance,False,5,None,True,False,True,18.996955551537837,1.898516567993115,50.38451568563656
flowers102,Covariance,False,5,None,True,False,False,16.871542849839287,1.4912607960601854,48.02426033703423
flowers102,Covariance,False,5,None,False,False,True,38.3776836726519,24.114378329109137,69.35141226456257
flowers102,Covariance,False,5,None,False,False,False,38.3776836726519,24.114378329109137,69.35141226456257
flowers102,Covariance,False,5,BothSides,True,False,True,18.945610290378852,1.6136712099717558,48.872567656928894
flowers102,Covariance,False,5,BothSides,True,False,False,19.7639160454687,1.673758973510136,50.050904669112214
flowers102,Covariance,False,5,BothSides,False,False,True,39.34602704150168,25.20470078605562,69.82618634411789
flowers102,Covariance,False,5,BothSides,False,False,False,38.915742499207276,24.865432881410133,69.66872175661385
flowers102,Covariance,False,50,None,True,False,True,38.97133690214061,20.541817895038285,68.11848499708383
flowers102,Covariance,False,50,None,True,False,False,38.97133690214061,20.541817895038285,68.11848499708383
flowers102,Covariance,False,50,None,False,False,True,37.11612813165804,23.740225673774273,68.26111275009578
flowers102,Covariance,False,50,None,False,False,False,37.11612813165804,23.740225673774273,68.26111275009578
